numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2018,3,,MARCO ANTÔNIO CABRAL,MDB,RJ,TELEFONIA,,RAMAL,97.43,0.00,97.43
2018,3,,MARCOS SOARES,DEM,RJ,TELEFONIA,,RAMAL,62.24,0.00,62.24
2018,3,,MIRO TEIXEIRA,REDE,RJ,TELEFONIA,,RAMAL,33.50,0.00,33.50
2018,3,,OTAVIO LEITE,PSDB,RJ,TELEFONIA,,RAMAL,183.32,0.00,183.32
2018,3,,PAULO FEIJÓ,PR,RJ,TELEFONIA,,RAMAL,253.30,0.00,253.30
2018,3,,PEDRO PAULO,DEM,RJ,TELEFONIA,,RAMAL,33.67,0.00,33.67
2018,3,,ROBERTO SALES,DEM,RJ,TELEFONIA,,RAMAL,158.27,0.00,158.27
2018,3,,RODRIGO MAIA,DEM,RJ,TELEFONIA,,RAMAL,83.54,0.00,83.54
2018,3,,ROSANGELA GOMES,PRB,RJ,TELEFONIA,,RAMAL,23.03,0.00,23.03
2018,3,,SERGIO ZVEITER,DEM,RJ,TELEFONIA,,RAMAL,68.45,0.00,68.45
2018,3,,SIMÃO SESSIM,PP,RJ,TELEFONIA,,RAMAL,118.51,0.00,118.51
2018,3,,SORAYA SANTOS,PR,RJ,TELEFONIA,,RAMAL,80.16,0.00,80.16
2018,3,,SÓSTENES CAVALCANTE,DEM,RJ,TELEFONIA,,RAMAL,21.82,0.00,21.82
2018,3,,WADIH DAMOUS,PT,RJ,TELEFONIA,,RAMAL,91.19,0.00,91.19
2018,3,,WALNEY ROCHA,PATRI,RJ,TELEFONIA,,RAMAL,190.49,0.00,190.49
2018,3,,ZÉ AUGUSTO NALIN,DEM,RJ,TELEFONIA,,RAMAL,83.95,0.00,83.95
2018,2,,ALESSANDRO MOLON,PSB,RJ,TELEFONIA,,RAMAL,121.75,0.00,121.75
2018,2,,ALEXANDRE SERFIOTIS,PSD,RJ,TELEFONIA,,RAMAL,140.51,0.00,140.51
2018,2,,ALEXANDRE VALLE,PR,RJ,TELEFONIA,,RAMAL,61.93,0.00,61.93
2018,2,,ALTINEU CÔRTES,PR,RJ,TELEFONIA,,RAMAL,72.10,0.00,72.10
2018,2,,AROLDE DE OLIVEIRA,PSD,RJ,TELEFONIA,,RAMAL,160.14,0.00,160.14
2018,2,,AUREO,SD,RJ,TELEFONIA,,RAMAL,245.89,0.00,245.89
2018,2,,BENEDITA DA SILVA,PT,RJ,TELEFONIA,,RAMAL,106.88,0.00,106.88
2018,2,,CABO DACIOLO,PATRI,RJ,TELEFONIA,,RAMAL,86.99,0.00,86.99
2018,2,,CELSO PANSERA,PT,RJ,TELEFONIA,,RAMAL,140.47,0.00,140.47
2018,2,,CHICO ALENCAR,PSOL,RJ,TELEFONIA,,RAMAL,93.31,0.00,93.31
2018,2,,CHICO D'ANGELO,PDT,RJ,TELEFONIA,,RAMAL,21.26,0.00,21.26
2018,2,,CRISTIANE BRASIL,PTB,RJ,TELEFONIA,,RAMAL,28.32,0.00,28.32
2018,2,,DEJORGE PATRÍCIO,PRB,RJ,TELEFONIA,,RAMAL,35.30,0.00,35.30
2018,2,,DELEY,PTB,RJ,TELEFONIA,,RAMAL,138.48,0.00,138.48
2018,2,,EZEQUIEL TEIXEIRA,PODE,RJ,TELEFONIA,,RAMAL,21.61,0.00,21.61
2018,2,,FELIPE BORNIER,PROS,RJ,TELEFONIA,,RAMAL,224.42,0.00,224.42
2018,2,,FRANCISCO FLORIANO,DEM,RJ,TELEFONIA,,RAMAL,404.21,0.00,404.21
2018,2,,GLAUBER BRAGA,PSOL,RJ,TELEFONIA,,RAMAL,40.82,0.00,40.82
2018,2,,HUGO LEAL,PSD,RJ,TELEFONIA,,RAMAL,55.09,0.00,55.09
2018,2,,INDIO DA COSTA,PSD,RJ,TELEFONIA,,RAMAL,141.59,0.00,141.59
2018,2,,JAIR BOLSONARO,PSL,RJ,TELEFONIA,,RAMAL,22.08,0.00,22.08
2018,2,,JANDIRA FEGHALI,PCdoB,RJ,TELEFONIA,,RAMAL,55.08,0.00,55.08
2018,2,,JEAN WYLLYS,PSOL,RJ,TELEFONIA,,RAMAL,75.39,0.00,75.39
2018,2,,JULIO LOPES,PP,RJ,TELEFONIA,,RAMAL,211.88,0.00,211.88
2018,2,,LAURA CARNEIRO,DEM,RJ,TELEFONIA,,RAMAL,116.39,0.00,116.39
2018,2,,LUIZ CARLOS RAMOS,PR,RJ,TELEFONIA,,RAMAL,110.95,0.00,110.95
2018,2,,LUIZ SÉRGIO,PT,RJ,TELEFONIA,,RAMAL,97.47,0.00,97.47
2018,2,,MARCELO DELAROLI,PR,RJ,TELEFONIA,,RAMAL,33.06,0.00,33.06
2018,2,,MARCELO MATOS,PSD,RJ,TELEFONIA,,RAMAL,104.07,0.00,104.07
2018,2,,MARCO ANTÔNIO CABRAL,MDB,RJ,TELEFONIA,,RAMAL,42.16,0.00,42.16
2018,2,,MARCOS SOARES,DEM,RJ,TELEFONIA,,RAMAL,34.06,0.00,34.06
2018,2,,MIRO TEIXEIRA,REDE,RJ,TELEFONIA,,RAMAL,17.86,0.00,17.86
2018,2,,OTAVIO LEITE,PSDB,RJ,TELEFONIA,,RAMAL,152.29,0.00,152.29
2018,2,,PAULO FEIJÓ,PR,RJ,TELEFONIA,,RAMAL,185.99,0.00,185.99
2018,2,,PEDRO PAULO,DEM,RJ,TELEFONIA,,RAMAL,21.43,0.00,21.43
2018,2,,ROBERTO SALES,DEM,RJ,TELEFONIA,,RAMAL,113.91,0.00,113.91
2018,2,,RODRIGO MAIA,DEM,RJ,TELEFONIA,,RAMAL,113.57,0.00,113.57
2018,2,,ROSANGELA GOMES,PRB,RJ,TELEFONIA,,RAMAL,15.69,0.00,15.69
2018,2,,SERGIO ZVEITER,DEM,RJ,TELEFONIA,,RAMAL,71.80,0.00,71.80
2018,2,,SIMÃO SESSIM,PP,RJ,TELEFONIA,,RAMAL,221.60,0.00,221.60
2018,2,,SORAYA SANTOS,PR,RJ,TELEFONIA,,RAMAL,102.80,0.00,102.80
2018,2,,SÓSTENES CAVALCANTE,DEM,RJ,TELEFONIA,,RAMAL,25.25,0.00,25.25
2018,2,,WADIH DAMOUS,PT,RJ,TELEFONIA,,RAMAL,59.73,0.00,59.73
2018,2,,WALNEY ROCHA,PATRI,RJ,TELEFONIA,,RAMAL,91.03,0.00,91.03
2018,2,,WILSON BESERRA,MDB,RJ,TELEFONIA,,RAMAL,3.49,0.00,3.49
2018,2,,ZÉ AUGUSTO NALIN,DEM,RJ,TELEFONIA,,RAMAL,64.68,0.00,64.68
2018,1,,ALESSANDRO MOLON,PSB,RJ,TELEFONIA,,RAMAL,39.68,0.00,39.68
2018,1,,ALEXANDRE VALLE,PR,RJ,TELEFONIA,,RAMAL,22.69,0.00,22.69
2018,1,,ALEXANDRE SERFIOTIS,PSD,RJ,TELEFONIA,,CELULAR FUNCIONAL,0.12,0.00,0.12
2018,1,,ALEXANDRE SERFIOTIS,PSD,RJ,TELEFONIA,,RAMAL,91.47,0.00,91.47
2018,1,,ALTINEU CÔRTES,PR,RJ,TELEFONIA,,RAMAL,74.53,0.00,74.53
2018,1,,AROLDE DE OLIVEIRA,PSD,RJ,TELEFONIA,,RAMAL,79.80,0.00,79.80
2018,1,,AUREO,SD,RJ,TELEFONIA,,RAMAL,205.00,0.00,205.00
2018,1,,BENEDITA DA SILVA,PT,RJ,TELEFONIA,,RAMAL,30.14,0.00,30.14
2018,1,,CABO DACIOLO,PATRI,RJ,TELEFONIA,,RAMAL,50.31,0.00,50.31
2018,1,,CELSO PANSERA,PT,RJ,TELEFONIA,,RAMAL,57.92,0.00,57.92
2018,1,,CHICO ALENCAR,PSOL,RJ,TELEFONIA,,RAMAL,41.83,0.00,41.83
2018,1,,CHICO D'ANGELO,PDT,RJ,TELEFONIA,,RAMAL,19.73,0.00,19.73
2018,1,,CHICO D'ANGELO,PDT,RJ,TELEFONIA,,CELULAR FUNCIONAL,0.08,0.00,0.08
2018,1,,CRISTIANE BRASIL,PTB,RJ,TELEFONIA,,RAMAL,30.18,0.00,30.18
2018,1,,DEJORGE PATRÍCIO,PRB,RJ,TELEFONIA,,RAMAL,34.24,0.00,34.24
2018,1,,DELEY,PTB,RJ,TELEFONIA,,RAMAL,37.15,0.00,37.15
2018,1,,EZEQUIEL TEIXEIRA,PODE,RJ,TELEFONIA,,RAMAL,4.75,0.00,4.75
2018,1,,FELIPE BORNIER,PROS,RJ,TELEFONIA,,RAMAL,135.90,0.00,135.90
2018,1,,FRANCISCO FLORIANO,DEM,RJ,TELEFONIA,,RAMAL,211.04,0.00,211.04
2018,1,,GLAUBER BRAGA,PSOL,RJ,TELEFONIA,,RAMAL,18.59,0.00,18.59
2018,1,,HUGO LEAL,PSD,RJ,TELEFONIA,,RAMAL,58.77,0.00,58.77
2018,1,,JAIR BOLSONARO,PSL,RJ,TELEFONIA,,RAMAL,22.84,0.00,22.84
2018,1,,JANDIRA FEGHALI,PCdoB,RJ,TELEFONIA,,RAMAL,50.02,0.00,50.02
2018,1,,JEAN WYLLYS,PSOL,RJ,TELEFONIA,,RAMAL,14.89,0.00,14.89
2018,1,,JULIO LOPES,PP,RJ,TELEFONIA,,RAMAL,54.92,0.00,54.92
2018,1,,LAURA CARNEIRO,DEM,RJ,TELEFONIA,,RAMAL,111.60,0.00,111.60
2018,1,,LUIZ CARLOS RAMOS,PR,RJ,TELEFONIA,,RAMAL,79.40,0.00,79.40
2018,1,,LUIZ SÉRGIO,PT,RJ,TELEFONIA,,RAMAL,68.97,0.00,68.97
2018,1,,MARCELO DELAROLI,PR,RJ,TELEFONIA,,RAMAL,15.18,0.00,15.18
2018,1,,MARCELO MATOS,PSD,RJ,TELEFONIA,,CELULAR FUNCIONAL,61.80,0.00,61.80
2018,1,,MARCELO MATOS,PSD,RJ,TELEFONIA,,RAMAL,83.52,0.00,83.52
2018,1,,MARCO ANTÔNIO CABRAL,MDB,RJ,TELEFONIA,,RAMAL,2.17,0.00,2.17
2018,1,,MARCOS SOARES,DEM,RJ,TELEFONIA,,RAMAL,20.92,0.00,20.92
2018,1,,MIRO TEIXEIRA,REDE,RJ,TELEFONIA,,RAMAL,16.35,0.00,16.35
2018,1,,OTAVIO LEITE,PSDB,RJ,TELEFONIA,,RAMAL,58.42,0.00,58.42
2018,1,,PAULO FEIJÓ,PR,RJ,TELEFONIA,,RAMAL,40.20,0.00,40.20
2018,1,,PEDRO PAULO,DEM,RJ,TELEFONIA,,RAMAL,25.39,0.00,25.39
2018,1,,ROBERTO SALES,DEM,RJ,TELEFONIA,,RAMAL,50.48,0.00,50.48
2018,1,,RODRIGO MAIA,DEM,RJ,TELEFONIA,,RAMAL,82.90,0.00,82.90
2018,1,,WADIH DAMOUS,PT,RJ,TELEFONIA,,RAMAL,31.98,0.00,31.98
2018,1,,ROSANGELA GOMES,PRB,RJ,TELEFONIA,,RAMAL,12.27,0.00,12.27
2018,1,,SERGIO ZVEITER,DEM,RJ,TELEFONIA,,RAMAL,30.23,0.00,30.23
2018,1,,SIMÃO SESSIM,PP,RJ,TELEFONIA,,RAMAL,195.18,0.00,195.18
2018,1,,SORAYA SANTOS,PR,RJ,TELEFONIA,,RAMAL,41.91,0.00,41.91
2018,1,,SÓSTENES CAVALCANTE,DEM,RJ,TELEFONIA,,RAMAL,7.10,0.00,7.10
2018,1,,WALNEY ROCHA,PATRI,RJ,TELEFONIA,,RAMAL,52.42,0.00,52.42
2018,1,,WILSON BESERRA,MDB,RJ,TELEFONIA,,RAMAL,8.03,0.00,8.03
2018,1,,ZÉ AUGUSTO NALIN,DEM,RJ,TELEFONIA,,RAMAL,11.66,0.00,11.66
2018,10,2018-10-04 17:07:09+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,11.85,0.00,11.85
2018,10,2018-10-04 15:49:31+00:00,PAULO FEIJÓ,PR,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,56.94,0.00,56.94
2018,10,2018-10-04 14:49:07+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,48.80,0.00,48.80
2018,10,2018-10-04 13:13:50+00:00,FELIPE BORNIER,PROS,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,36.76,0.00,36.76
2018,10,2018-10-03 16:36:06+00:00,JAIR BOLSONARO,PSL,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,66.30,0.00,66.30
2018,10,2018-10-03 13:08:20+00:00,ALESSANDRO MOLON,PSB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,66.30,0.00,66.30
2018,10,2018-10-02 16:39:27+00:00,SORAYA SANTOS,PR,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 12,69.30,0.00,69.30
2018,10,2018-10-02 11:02:31+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,36.76,0.00,36.76
2018,10,2018-10-01 17:09:15+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,61.72,0.00,61.72
2018,10,2018-10-01 15:43:37+00:00,FRANCISCO FLORIANO,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 12,69.30,0.00,69.30
2018,10,2018-10-01 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,240.12,0.00,240.12
2018,10,2018-10-01 00:00:00+00:00,ROBERTO SALES,DEM,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",09624281000128,Contele - Consultoria Tecnica Legislativa,10000.00,0.00,10000.00
2018,9,2018-10-01 00:00:00+00:00,AUREO,SD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09613772000173,CONDE & DELL ARINGA - DES DE SOFTWARES,480.00,0.00,480.00
2018,9,2018-09-30 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***13732***,ANA PAULA OUTEIRINHO SOARES,1000.00,0.00,1000.00
2018,9,2018-09-30 00:00:00+00:00,ROBERTO SALES,DEM,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",08322998000152,"ANEXO 4 ASSESSORIA, CONSULTORIA, MARKETING E DIVULGAÇÃO LTDA",8000.00,0.00,8000.00
2018,9,2018-09-28 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,256.35,0.00,256.35
2018,9,2018-09-27 16:07:43+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,16.60,0.00,16.60
2018,9,2018-09-27 16:07:11+00:00,AUREO,SD,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,25.50,0.00,25.50
2018,9,2018-09-27 13:07:56+00:00,MARCOS SOARES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,76.10,0.00,76.10
2018,9,2018-09-26 16:34:56+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,74.30,0.00,74.30
2018,9,2018-09-26 16:34:19+00:00,AUREO,SD,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,15.30,0.00,15.30
2018,9,2018-09-25 17:02:33+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,3.70,0.00,3.70
2018,9,2018-09-25 00:00:00+00:00,DELEY,PTB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***68310***,MUNIR FRANCISCO,5000.00,0.00,5000.00
2018,9,2018-09-25 00:00:00+00:00,DELEY,PTB,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,09085131000193,LOPES MOTORS LTDA,3600.00,0.00,3600.00
2018,9,2018-09-25 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***72420***,RENATO SOARES DE MOURA,4855.00,0.00,4855.00
2018,9,2018-09-24 16:58:19+00:00,JAIR BOLSONARO,PSL,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,69.30,0.00,69.30
2018,9,2018-09-24 16:15:39+00:00,LEONARDO PICCIANI,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 12,69.30,0.00,69.30
2018,9,2018-09-24 11:56:56+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,140.68,0.00,140.68
2018,9,2018-09-24 11:46:33+00:00,MARCOS SOARES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - MALA DIRETA POSTAL BÁSICA,849.68,0.00,849.68
2018,9,2018-09-24 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,108.24,0.00,108.24
2018,9,2018-09-24 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,257.04,0.00,257.04
2018,9,2018-09-24 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,165.82,0.00,165.82
2018,9,2018-09-22 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,161.24,0.00,161.24
2018,9,2018-09-21 16:58:43+00:00,JEAN WYLLYS,PSOL,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,71.30,0.00,71.30
2018,9,2018-09-21 16:26:44+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,36.76,0.00,36.76
2018,9,2018-09-21 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,100.00,0.00,100.00
2018,9,2018-09-20 17:04:19+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,2.55,0.00,2.55
2018,9,2018-09-20 17:03:46+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,33.76,0.00,33.76
2018,9,2018-09-20 15:12:45+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,107.60,0.00,107.60
2018,9,2018-09-20 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRE,5000.00,0.00,5000.00
2018,9,2018-09-20 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRE,6000.00,0.00,6000.00
2018,9,2018-09-19 17:14:28+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,99.40,0.00,99.40
2018,9,2018-09-19 00:00:00+00:00,JEAN WYLLYS,PSOL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,32360968000115,DELNIK EMPREENDIMENTOS IMOBILIARIOS LTDA,4427.25,0.00,4427.25
2018,9,2018-09-19 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",12947093000145,COURI - CONSULTORIA & MARKETING LTDA,10000.00,0.00,10000.00
2018,9,2018-09-19 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10530356000190,A. J. T. B. LEITE PRODUÇÕES E PUBLICIDADE ME,12000.00,0.00,12000.00
2018,9,2018-09-18 15:46:19+00:00,AROLDE DE OLIVEIRA,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,165.10,0.00,165.10
2018,9,2018-09-18 15:42:43+00:00,WALNEY ROCHA,PATRI,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,41.76,0.00,41.76
2018,9,2018-09-18 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,200.74,0.00,200.74
2018,9,2018-09-18 00:00:00+00:00,JEAN WYLLYS,PSOL,RJ,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A.,627.71,0.00,627.71
2018,9,2018-09-18 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,212.63,0.00,212.63
2018,9,2018-09-18 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A.,639.69,0.00,639.69
2018,9,2018-09-17 18:26:52+00:00,CRISTIANE BRASIL,PTB,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,146.20,0.00,146.20
2018,9,2018-09-17 13:58:40+00:00,BENEDITA DA SILVA,PT,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,69.30,0.00,69.30
2018,9,2018-09-17 11:41:07+00:00,FELIPE BORNIER,PROS,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,69.30,0.00,69.30
2018,9,2018-09-17 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,173.37,0.00,173.37
2018,9,2018-09-17 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,37063328003000,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,175.83,0.00,175.83
2018,9,2018-09-17 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,201.28,0.00,201.28
2018,9,2018-09-16 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,131.27,0.00,131.27
2018,9,2018-09-15 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01351380000171,COMBUSTIVEIS LOBINHO LTDA,80.18,0.00,80.18
2018,9,2018-09-15 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21905125000130,COELHO E SERRA LOCADORA DE VEICULO LTDA,7000.00,0.00,7000.00
2018,9,2018-09-14 16:37:56+00:00,FELIPE BORNIER,PROS,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,74.30,0.00,74.30
2018,9,2018-09-14 16:30:42+00:00,ROSANGELA GOMES,PRB,RJ,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,4.60,0.00,4.60
2018,9,2018-09-14 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,189.46,0.00,189.46
2018,9,2018-09-14 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,133.01,0.00,133.01
2018,9,2018-09-13 15:48:19+00:00,SORAYA SANTOS,PR,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 12,91.00,0.00,91.00
2018,9,2018-09-13 15:07:13+00:00,LAURA CARNEIRO,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,73.90,0.00,73.90
2018,9,2018-09-13 12:24:11+00:00,JANDIRA FEGHALI,PCdoB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,69.30,0.00,69.30
2018,9,2018-09-13 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,28521748000159,PREFEITURA MUNICIPAL DE NITEROI,142.72,28.07,114.65
2018,9,2018-09-13 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,221.78,0.00,221.78
2018,9,2018-09-13 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,26507310000190,AUTO POSTO MEM DE SA LTDA,265.42,0.00,265.42
2018,9,2018-09-13 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,12308662000102,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,103.94,0.00,103.94
2018,9,2018-09-12 16:17:04+00:00,FRANCISCO FLORIANO,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10 COM AR,71.30,0.00,71.30
2018,9,2018-09-12 12:21:34+00:00,CABO DACIOLO,PATRI,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 12,69.30,0.00,69.30
2018,9,2018-09-12 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04851288000169,CENTRO AUTOMOTIVO COOPGAS LTDA,129.40,0.00,129.40
2018,9,2018-09-12 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,33050071000158,AMPLA ENERGIA E SERVIÇOS S.A,154.32,0.00,154.32
2018,9,2018-09-12 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,138.33,0.00,138.33
2018,9,2018-09-11 16:42:11+00:00,JULIO LOPES,PP,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,36.76,0.00,36.76
2018,9,2018-09-11 16:04:19+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,43.40,0.00,43.40
2018,9,2018-09-11 13:10:46+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,43.40,0.00,43.40
